"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49"
"mtstp3iu81",-321392.635871464,87412.1809041341,-56540.2539394737,52720.0285380008,-87804.6611884192,-3680.11275879398,92.2132464097972,226.967430907205,-4476.78937847473,158.800046510086,-4018.20808723787,5614.13346155615,207.989504220099,1097.77162772796,-90.2301000217878,79.5663118185219,-690.611860666777,-287.014773887006,16.8495438922755,168.8973963019,761.938588458079,-192.938513152171,717.167344245079,498.978205343941,-518.090038889446,-328.30324461036,-196.679484583235,20.440024036654,186.236109829169,-559.825403831235,486.33392079641,646.03591906826,-10299.4455523094,-289.70188399103,-1.15418577789023,-559.928227815977,558.073536850348,68.8022271970225,451.479536170336,1147.87525769616,-156.774036624772,-613.506531116261,3003.30524909574,-3669.00759117434,101.621007860773,5463.73075699939,-3160.71101108239,470.725062848502,6.59383658785373e-12
"mtstpEiu117",498201.557871676,290950.402604817,2630.8892534735,93691.6384299148,40407.7811409062,-21888.456299825,-35605.2835755419,6126.92153238979,1463.47803702952,2381.14675450037,2575.06630036421,-190.061218512105,17224.1026352796,5303.18745947679,7208.68728479547,-2027.97169162103,-141.627270474956,-1279.40304717586,336.960534113909,907.320885948545,-38.4784174109636,14540.1417027357,-1179.12414239243,-8838.32960901767,-1370.81524887935,-855.992847950993,-611.264746953128,-148.024133738276,-85.8577100984112,189.699387511017,345.916226704072,14.7014647948979,-224.935500718286,-22.3308674314384,-160.931308078994,112.588494053566,-199.390595637825,-8846.38189701157,710.092714471241,312.082279967298,-895.959130587793,281.625348656133,-23.6810126634723,-12.2144829868778,57.7190834779493,-9.13690091741853,-10.6338946744067,-17.0737529440686,4.4110493035987e-11
"mtstpLcu49",-226716.459676981,31098.1011445821,184665.456736158,-2769.49390286249,13509.0457745223,3870.56763453273,1950.5880536677,-25510.1563631926,-2420.12391862221,9620.97462930978,1410.38502975248,3036.38290747826,-5732.13595063969,7755.9650646095,-1193.3861896916,-8165.19334335575,11621.3013164428,-2881.76564867524,-7177.51158704595,3355.07689872169,-1613.88695262953,145.0064869704,53.8914311838985,-1614.47157981546,3230.00299403499,2982.0803962732,1777.12278898896,868.267108399676,-2497.99570549697,17190.9569347914,-1157.38902142484,760.516893395051,-1010.8422078324,50.4829994902331,115.624383743241,-145.508492481046,4.4958427156057,1.74620978067355,96.7360822102911,82.2767652085485,12.833011438484,-12.6939011012293,-32.8841605159146,15.7453795286528,-27.0151695249564,-40.8238184793559,43.7350738185595,19.7344630831327,6.3664629124105e-12
"mtstpAcu67",499375.307520516,-565596.88386833,-62575.9296946846,-187482.74363604,-88123.2607634152,-23329.2608709018,-51645.5778271361,-6674.38331592729,33017.742092765,6595.47669988079,32894.7169336204,19617.7820079215,-1991.35165779296,2764.56672249598,80.8387074421178,7386.888080438,4524.77299502535,-7991.18823452971,-3860.5451301961,-8799.78033885167,925.931554809084,535.118060210407,584.132983264908,1960.00974517757,374.309020089257,-975.217574544073,-120.289545366475,-151.507777780873,1658.92073485334,192.425795254203,189.321805480414,-1222.38086136669,-280.013258899489,-901.647520429046,-94.3037563937687,-59.0745580627408,-99.819191274627,77.0401269709168,108.643840114565,30.0385293897156,-107.07448884455,66.8092155115568,19.8006724704937,18.819693858073,418.721172199145,7.05388846220092,-11.2151436716027,-6.50848257701887,-7.09405867382884e-11
"mtstpEiu114",812623.644688812,288133.02439181,-14396.7594484604,-70808.5278724423,-42653.9284541054,27571.7798674111,36002.7132489139,-5826.40355484408,-2996.9216256174,-603.50055634865,-3705.23555536498,2493.06536374749,-24316.73768277,-6830.04193817521,1851.4211212898,9449.71659551877,-381.195149428541,-1273.15340795995,-216.042340648313,2031.80150801413,548.499222611725,4364.18662838404,-645.051562199233,-6156.92972395505,-714.938055499708,-311.977783253671,3.77533494875024,-32.0854399393575,-65.0765156838319,-117.410867661245,-711.496958195015,8.41084148577465,-25.787287231913,-91.4762258078606,38.8460389237734,68.6150713047118,147.97079962414,-1479.24763401434,-242.344717957962,-1689.47959999182,6666.58748344299,-4081.69327866337,351.471066645171,173.735963294036,166.360606084199,49.9834939067622,-34.1058413861196,-21.480825414327,6.45741238258779e-11
"mtstpLcu56",-194884.44204145,36267.8109350804,200173.548080771,-29528.5859714382,9197.74653850608,2588.21209172001,-4862.35980620571,-33373.9876194133,-11337.2096237479,4132.59973627097,7609.94642179378,793.191996377666,-1536.84191308565,3035.04714197369,-965.681324810536,-4769.6655549323,5094.77880398704,-6101.47608117444,-7063.37691541898,10073.6158720107,-9666.57293312806,1032.66535071836,241.691950338193,191.330105615811,884.512787003405,1195.44911508966,5052.56920228385,1569.78460035617,658.116880574877,-8889.37277217993,755.297324766885,278.915902935282,299.256408897919,256.179438673541,9907.98674658252,396.234457838003,-446.211247586231,-63.966558998105,154.632768457438,-4.87308532361612,-100.163363940743,103.885219358596,118.748916979019,-11.6412530676719,30.1406921831957,60.3133871663136,-55.1604019533069,-24.8539653313728,1.77351466845721e-11
"mtstpAiu145",276147.708486135,-520137.462675779,-31667.1358272065,-7226.20856075808,-6667.88373700777,-2252.30294215709,-14138.8723449334,-6273.95461813555,-3801.23137913945,2520.77888005206,-15224.893485786,-6085.66014160267,1955.64461547458,547.916287865039,-1559.86742667223,4298.38662398843,5486.23352839262,7101.89537712174,5422.02607095948,6050.14974867198,-739.288340648785,-718.628291978762,-295.847970378177,-743.567948945812,1257.62395116108,-1577.27325988857,1368.85992668146,-755.128406560191,9772.39940458861,593.103497985012,-282.866306112782,13981.7084096319,877.73640298129,2887.41513462526,-549.769947599925,45.8467859007228,-12.0891055911829,-71.8591262552359,-69.5948438616164,13.7399579271541,41.7613679899686,-56.9516575386275,40.486102525635,-25.750597678934,-2496.06259926829,33.1880581542041,-10.486414298517,-4.34481640544124,-8.77662387210876e-11
"mtstp3cu4",-301907.558658043,84936.9079914536,-64402.4865857693,40375.9271086453,-102544.053237591,-5315.93840925283,-3168.17617955523,7414.59697018858,-16183.4159205028,7351.02230169224,6642.46540338581,-6520.30991303462,-1768.55662256619,2672.24900258464,-976.424386811738,351.615973045931,-139.553196937347,-66.701774208323,291.492965992144,257.637724816423,233.733119766641,10.7233005616578,-2161.17240527242,141.612634146901,-70.7954175042892,-442.937511391899,-288.374424509521,635.908603311126,-16.0469703870061,326.161833171948,-206.357056897177,-329.115385484647,6320.02277106784,219.866897551597,409.520323880482,-7091.09500117546,1280.45726722038,-28.8111225030911,1398.40360434912,-66.8087029901489,-237.966516472434,-426.199978717706,553.699883581563,-949.803026038168,101.203988481818,3401.03915777509,5381.80732625537,-780.393884114068,3.5242919693701e-12
"mtstpLcu50",-187350.366546112,-7007.39356155214,184334.316288996,-10127.6987216153,13610.8157300341,4148.87476941232,7248.33577894833,34550.0953855084,12925.8922204865,11685.2934717853,-13718.8875112827,1750.34441935298,-5743.97320534245,10504.2504935812,-1657.26609503743,-3622.02598598791,11271.0681143215,9398.33100324119,-4853.73177824897,-14299.2878836984,16967.7142541178,-659.629136978851,-816.373431399993,-3349.33978602455,-1120.53124227059,-2879.18255265557,10751.4045659072,1894.21287829514,-633.756742071074,-3476.14796973829,266.22549468334,-85.321015927389,444.257292659557,-118.085390226779,566.852583561158,92.1842214370386,50.5263859056236,-38.4553085168267,-93.4553405443975,-26.6025042358262,48.4675126278225,-39.7314299034788,13.2191962024895,-11.0019860366505,2.44726637787232,-2.65240004310454,-5.26738913895019,-6.20824625462467,2.91038304567337e-11
"mtstp3cu5",-311346.09036638,81899.7063449241,-38481.9665916601,45430.5004511882,-44444.2869546669,-3375.96789563472,6335.28860300207,-13231.9050449331,25297.2095441605,-19514.8005694096,-20401.6132102695,24281.1079048564,5305.31112815589,-4402.16611873634,1629.07944593996,-694.673951200672,-1340.7979855524,-1916.66854704162,-1869.85148017208,1449.23227045284,602.386081249988,-499.512608272087,-120.56602175082,-537.555847664762,258.431955906752,635.494284031297,177.519510430496,333.38501903008,106.498188962271,60.4505013301386,-257.88746899413,-495.921779188804,7462.25998360918,205.888523466635,-65.7508805743855,950.791832260272,-708.814677953182,252.122323670552,818.48760115269,6432.66516425997,-384.21942540892,-3192.10663708055,2506.16338336601,-1737.83505205973,14.1316075655261,-1822.55633533204,-217.664570760695,346.141184453374,9.09494701772928e-13
"mtstpLiu135",-217962.545444247,49224.932304573,188631.654728495,522.051323677833,20334.67305242,2742.90793446507,-4297.20658156688,-25374.7137714478,-10275.310778367,-528.018498074289,1371.2667885376,991.683761231505,-3221.76530333494,2189.86267866496,-1073.43775256268,-985.419617439654,2924.27211038941,2336.53201614094,206.746660957037,-1661.99651497589,-471.986853130507,201.869716403176,-253.063934135532,5403.7047407819,-13070.4168675032,-17187.4851815243,-6347.6951789207,-4759.15018455924,638.702228972314,-20.2001977621767,-773.990698934756,-967.501823455266,827.813213821952,-416.723506488663,-1850.03580642231,256.795615928298,71.3001681546334,-122.51683065819,-287.959157844118,45.4331824998517,160.241854391326,-110.761635775502,164.307208376532,-58.8537832278921,-174.920308859888,-154.373011734001,-90.2803767045748,-59.012043701499,1.90993887372315e-11
"mtstpAiu149",253947.079110063,-512861.632278049,-29976.3378728163,17921.9316057203,3624.33674943189,369.66652653392,-8084.89840487453,-5682.61763504294,-8253.70347764454,1781.24771984587,-18987.807949093,-7605.64563971542,1710.99040252999,484.949132284168,-1625.46235071012,3211.69459316057,4159.76203509076,6544.59153418555,3665.26878459462,5459.41729301064,-708.506977506282,-757.780341443564,-75.5224175583546,-678.166718700334,166.380710130637,81.9733498867099,208.342293196813,-200.166988302693,2236.72537640587,435.990810971536,-33.6093541951936,-2621.64641651615,-105.421303058996,-3127.87090614256,155.937218468622,-95.0167585963759,-99.6378488892042,59.1307434728369,82.6649269228515,13.8473216510238,-181.092533581277,152.527298478404,-0.657124160556577,94.4196199415037,8859.71936312177,-175.025604786585,-36.5548262365562,-27.7228140117267,-1.34605215862393e-10
"mtstp3iu85",-278732.31865502,76120.4159568784,-42694.4045432818,12482.7168546903,-23520.6426953503,30082.1208829899,-11573.4736959269,-2127.35111195853,22384.8033631784,-5804.69548852644,7857.80815621017,-25552.3083511279,2944.16263628642,-29929.7851347699,14831.7292472925,-6630.57092937837,13625.5271882736,10207.985383949,-5585.33944150754,-9346.69584759057,-8167.22764471133,229.668549238812,9884.03490261279,-1313.06219209009,-353.984710539273,241.52704649802,-234.028499048493,531.149341344665,192.27230700989,87.7034410426695,-17.9776298950321,-63.4407950443198,84.5812739528903,58.7514727754391,174.891985959897,137.410605358483,230.898261664773,-44.5512060471226,-133.76297358228,173.698994183242,108.629933794259,82.3933576861414,-110.191643155106,-60.0293204605258,16.9412211294796,80.8639326892041,7.97373698043927,112.710994467848,2.72848410531878e-11
"mtstpEcu34",802230.648788802,291888.935452036,-13094.5968872284,-60538.151483904,-38795.2001643879,28043.8374380247,34894.8789284593,-5995.0452255603,-3574.67844780011,-147.260853032773,-4480.46679923512,2590.06773945861,-21325.7960325055,-5365.00575714065,1378.02216193273,7923.16903698451,39.7384495800457,85.3300937223582,-24.5623905093998,1034.97084421902,360.478948912443,4420.42638133933,-543.379290730993,-4531.92802918741,-832.464430095644,-555.519923468488,-295.151000890259,-58.1879270792251,-154.635665009794,8.76817189587018,1020.62921659104,-39.564644372233,-99.2191494435181,222.017146161145,-169.538692361239,-95.7576740199538,-188.237507144901,1180.49814068536,339.020722821903,1847.40907865381,-7286.85210528593,4443.9798261379,-377.327606866068,-187.138734599194,-211.190748195017,-47.189221526498,27.3786107881693,18.208321086812,6.09361450187862e-11
"mtstp5cu19",-254691.733451591,85920.6450777024,-111728.709139114,-73695.0324023276,74176.6072368998,-35112.3117911964,18532.7272423204,143.259215791272,-14387.2147415102,15625.3564325556,-5508.99283388302,11870.4099076784,1022.85848027417,-4418.36479350152,1622.68079306666,171.160872609335,2067.63357126589,4928.32809234698,1629.55687036597,-9878.70552624767,-11182.9282765881,-762.129006267929,-8426.86660000306,-718.880967292651,461.803948469277,524.756442099006,322.369909108,-320.488036786594,43.3423208776685,-97.8750280624117,9.4954245957839,-23.4374808441451,-678.639458972049,-63.3014632779607,-250.969050385502,144.168036629461,-1568.63300601369,-74.6314475575716,1070.10725040179,1358.23698516055,2758.56800067182,4360.09943575359,4754.84322254885,3712.60739106286,-90.7905858073867,187.547232353947,413.120597113631,-24.1270728449286,2.250999386888e-11
"mtstpEcu33",462170.740365587,268600.180083543,9590.19361282267,109407.978960333,50514.8405396541,-23631.3883433704,-30696.6477136158,5437.91933533659,173.694471995177,728.09504172537,1472.52919656531,473.882135205507,-10741.3952721027,435.02288125224,11136.7638680266,3644.76735550412,-959.374036184769,-4194.7353452879,-861.090215204356,1877.09867789465,-270.282866202433,-24595.7087001642,712.397803426388,-2200.10707335411,-306.339939184353,-607.464167533115,-0.1387724895867,-82.1982600351803,-226.879907367789,451.836657834039,8465.62401842045,220.845262321546,399.627906235445,-348.552601418117,-21.1420351276101,86.9752745431788,-1.60007648535657,-1949.05593363616,53.1018817701886,4.92208286348824,-64.1705966738629,44.6365419078994,-11.0358434209029,-8.51371140412391,-49.4157462974861,6.79604344900042,4.85069211180172,9.36960003123573,4.95674612466246e-11
"mtstp5cu20",-271698.468747812,83583.6895525202,-97649.9564463547,-46815.8817471643,39583.4787156599,46228.5688894412,-21875.7549859151,767.464264568563,11246.646783134,-13989.2807177545,5412.23210412538,-10254.9124567498,1360.64146918668,-6381.77013816429,2777.11173218611,-2127.66777683274,2741.46784430771,-1685.86296852637,-5555.81364812184,7430.59830365581,8355.20519230042,-657.455836869003,-22172.2996237108,2853.99565925697,-630.284532358119,-1265.53933798652,-2451.88425548276,8934.61612415937,967.445012619393,52.4890603004997,123.268502144151,-119.235751624596,-1295.54490483787,24.8698947644751,-171.048186374719,677.518956731729,691.513044870307,-49.095232250712,-999.72365174347,-502.953473786685,-480.471589788157,-361.008544837075,355.163407306047,433.459395871153,27.8159021747321,-94.8830260529043,-43.6364251597426,-90.9304383053945,2.78532752417959e-11
"mtstp5iu97",-180617.952974254,67641.4152920866,-47997.4194689148,-44240.9392357902,12020.3079476403,-75915.8330165596,28711.3554964871,-14075.2505420501,29482.8239022745,-41323.7432750342,1485.6968362216,-32686.9431387591,-11323.534936429,20533.4722268111,1127.49494756479,1070.73629030438,-1718.92514344914,534.074166406597,1800.27545916135,-4212.46268874508,-3535.32386557596,1981.97447962469,-1742.70930974713,91.1588477576045,494.475481380201,695.92970359407,440.450589104364,-951.308735989726,154.244447230618,-113.138277409772,131.299065548183,8.22841714412675,-730.436162930563,-76.7438245167164,155.384129786506,-258.15905982197,160.630374463132,136.022305257424,-305.757355556682,-36.0131636599516,-121.630209447421,-125.234167972678,-64.5014400522773,-61.490136283699,12.1025524467113,-96.1739085290046,-31.9250933156628,24.8099536872833,8.86757334228605e-12
"mtstpLiu129",-190894.703530635,22374.2674325724,213038.196275982,-39235.9450131631,7501.22096304473,976.318780811999,-3715.65687618924,3530.77945529089,-7606.01822995652,-18.3579146720385,-4118.93671986471,1208.7627249338,838.295374702093,3940.89073797445,-362.933921829543,5020.77526482674,-2903.35102196294,8863.56475863494,-8196.18411288051,-7897.45122928754,8061.34174601881,-1298.1448094905,310.151382391555,-2643.23756367568,4158.32863066133,8852.65047048861,-16742.6599558739,-2513.7587609996,3028.12737082083,-1901.58100445796,-266.128123775861,493.954673224824,219.81102426797,-4.59059205809149,2542.61702894392,183.248615927172,16.9494887746246,-26.3762277595026,-4.51490183157961,-51.1804762939635,50.310075213492,22.8418882277021,-43.0265735897472,-26.6817606560143,-26.5075536255612,15.9024782333353,17.2737105928763,14.5281752228387,2.72848410531878e-11
"mtstp5iu99",-297412.790438066,91876.1108521986,-112073.351006513,-45700.5181912773,69399.6584400658,29698.1662029925,-10885.3620773248,1144.31356450249,-2462.76946663469,651.35126664583,-1790.26294899088,3205.32963506089,-2540.66267523675,9248.41940720239,-3326.05082040742,1745.28314416656,-2939.76154830574,-462.647814048818,2905.34477137384,-2089.55574254641,-2477.64113004788,203.690524827147,9158.2967553994,-888.398825774299,-245.640429558778,-382.120526400411,-716.238017383255,3689.82915620474,308.875580769689,182.850717996413,9.93395535708737,-60.1656165330399,529.373798854461,2.70637172881491,-69.5090868894549,170.716243463976,-1634.40440430964,136.863277354399,-369.26975778586,-4191.24707320504,-4542.97308610539,-5260.9303506258,4390.87811910364,3202.94683670741,-54.6791746363898,116.050567140189,20.7661953353394,72.2466885520967,3.04680725093931e-11
"mtstp5iu101",-158260.096345485,69375.0723243962,-108119.275864123,-131426.250282339,62540.5592639309,-75890.2965973237,31545.316393628,1303.90701697612,-10415.7542593578,11162.2748155618,4264.80071517354,-2079.26777023273,5722.91656039531,-15067.5279280674,4120.81818627886,-3066.67031368946,2550.51179551013,-4566.16753928874,-5149.88566417449,14884.369875206,18379.373793749,1016.58804247406,9229.99742701682,1772.47824864798,-1011.81756983275,-1144.15694849715,-1014.87248084446,1681.60747499288,78.7924397537427,28.8901472891914,64.6543202453054,-22.2206933858959,87.4520424922849,107.093350667626,-30.9553230078109,-200.275693473491,-245.621898742353,190.88379987469,26.9906855054085,114.374955605951,3.30712509216974,233.195274954798,355.542058377761,255.269228459101,15.8473773730386,28.530261855341,11.3506149676459,-25.388484514853,1.27755583889666e-11
"mtstpAcu65",262277.29562645,-468350.815416515,-17221.4312797242,13322.7364207553,3863.12816878578,2066.63007575344,-1707.01541175507,-917.254114094087,-3196.10170450346,1576.99650277106,3070.22148347354,4314.57329928762,-16057.7723485693,-1408.74724383276,8678.17705048245,-33320.1517745966,-25602.9401358046,6196.91180177376,-2975.22968362499,-1064.85184772675,858.165525250669,1629.25381202799,-178.835478712041,-785.430383626381,4335.13659192785,-3039.75742120645,-121.283567499011,-75.5082152939958,-103.885814099498,-317.085363619477,-111.774306893238,52.9934218167052,56.7446330667297,36.6382622345951,-129.934639737556,26.3139427334722,32.0897580088508,-53.6372752072261,-15.9027017036496,-20.8601120020581,28.507683283611,-4.44978368701348,-5.07728339567666,-6.38816032621509,-131.399342902195,5.24776471092235,0.607016074072931,5.29417278832273,-8.68567440193146e-11
"mtstpEcu35",603975.204059639,296960.353576595,1552.8902683075,63959.0030891239,24217.2720753111,-3275.23309346591,-11252.6318358166,1709.04197591152,-3741.62182907866,3431.4419014935,-3466.66253400418,1977.8244513144,-1261.80550485145,6259.32871447089,18380.1965954259,3404.75372794609,1126.76338548152,110.937888181064,613.704533763555,-718.825814632622,554.523585984138,-4038.74540644735,1136.98121796762,13838.7959540023,2714.61646912145,1926.50272071452,1288.124250811,362.580953165118,314.877645551477,-1118.13836466264,-14702.0835264246,-507.465947659759,-256.697385833,688.38427393897,-3.60220730670699,-35.0261021578763,29.693522623706,-105.534073161271,-37.0893387976459,60.2667318690889,-253.631267528692,125.422064965171,-38.9379237150013,-15.3296181012778,-12.887538267275,-4.8503634109245,9.00351538533937,3.84838889154526,5.72981662116945e-11
"mtstpEiu116",735057.733343659,307575.244757284,-11822.1488514759,-18028.7203532559,-18045.608262166,16268.3789950542,16495.7467826992,-3422.92559076535,-3054.93739798459,1538.43178276806,-3710.50522555558,-294.927194650371,13783.904255921,5956.94225378886,-604.063564433347,-5138.77778574084,2114.46760391369,5255.47434217788,850.2662504455,-3596.12781966077,587.149195852569,7129.19031299319,1201.34133909934,18678.3456520233,2777.68808061781,1836.02370044104,299.770016112632,-18.1032896798133,77.3840537415049,971.163075714197,11432.4374552686,368.20329361139,801.13878020209,-796.57827780286,222.597365294816,134.859508127129,165.375898865927,656.785464474273,-192.554445659898,-189.220935277837,762.325247974756,-432.666986664182,20.8204657867509,-4.64043996998481,-42.317831305308,-22.339603854423,13.5768466561669,2.38604868159518,6.68478605803102e-11
"mtstpLcu52",-215114.242676703,39355.8015205906,201406.544906212,-37396.5610810511,5116.07403179271,1223.86977320783,-5235.10010168374,-27651.0168648765,-11145.2767811854,1129.76757475869,4175.16258404944,-115.954650541472,2517.06388682624,1469.86833942642,185.161056452998,1629.03798231813,-1137.3263780746,-492.983808557792,-7247.34687429764,4375.00455380328,-4294.39002338784,338.671262244998,828.193722390162,-1192.35404198303,3679.18121770979,4847.97916183426,3394.32469739187,1928.31692747274,75.855990792234,-6578.16076036799,905.907838902539,-435.199797324069,-87.1353960884002,-127.173627413674,-12559.4192939127,-600.460142892783,542.227381181869,160.280515659783,-22.1645092506942,-95.2523802277466,2.29881915505473,-62.7471007128158,-244.127448440544,46.5916611370593,70.5175534620315,70.9788291925623,85.9483901297897,54.436613282867,1.81898940354586e-11
